Month_Scenario;Vessels type 0;Vessels type 1;Vessels type 2;Vessels type 3;Planned round  0;Planned round  1;Planned round  2;Planned round  3;Planned round  4;Planned round  5;Planned round  6;Planned round  7;Planned round  8;Planned round  9;Planned round  10;Planned round  11;Repairs type 0;Repairs type 1;Repairs type 2;Repairs type 3;Repairs type 4;Unhandled type 0;Unhandled type 1;Unhandled type 2;Unhandled type 3;Unhandled type 4;Failures type 0;Failures type 1;Failures type 2;Failures type 3;Failures type 4;Available %;Energy Value;Production Losses P;Production Losses R;Production Losses U;Vessel costs;Repair costs;Technician costs
0_0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;25;4;0;0;0;0;2;0;0;0;25;6;0;0;0;93,968750;172;0;78260;220504;157500;4000;13334
1_0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;23;8;1;0;0;0;0;0;0;0;23;6;1;0;0;98,211806;162;0;83430;0;157500;26500;20001
2_0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;25;10;3;0;0;0;0;0;0;0;25;10;3;0;0;97,649306;152;0;102904;0;105000;65500;20001
3_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;27;8;0;0;0;0;0;0;0;1;27;8;0;0;1;97,343750;142;0;80230;28400;52500;8000;20001
4_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;22;13;2;0;0;0;0;0;0;1;22;13;2;0;0;95,215278;132;0;86856;95040;52500;50000;20001
5_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;31;7;0;0;0;0;0;0;0;1;31;7;0;0;0;95,399306;122;0;73810;87840;52500;7000;20001
6_0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;21;12;2;0;0;0;0;0;0;2;21;12;2;0;1;94,309028;112;0;69776;113792;337500;49000;26668
7_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;31;12;3;0;0;0;0;0;0;2;31;12;3;0;0;92,197917;122;0;98454;175680;52500;67500;20001
8_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;26;11;0;0;0;0;0;0;0;2;26;11;0;0;0;92,881944;132;0;80520;190080;52500;11000;20001
9_0;3;0;0;7;11;0;0;0;0;0;0;0;0;0;0;0;28;6;0;0;0;0;2;1;1;2;28;8;1;1;0;84,979167;142;93720;76680;443892;157500;209500;46669
