Month_Scenario;Vessels type 0;Vessels type 1;Vessels type 2;Vessels type 3;Planned round  0;Planned round  1;Planned round  2;Planned round  3;Planned round  4;Planned round  5;Planned round  6;Planned round  7;Planned round  8;Planned round  9;Planned round  10;Planned round  11;Repairs type 0;Repairs type 1;Repairs type 2;Repairs type 3;Repairs type 4;Unhandled type 0;Unhandled type 1;Unhandled type 2;Unhandled type 3;Unhandled type 4;Failures type 0;Failures type 1;Failures type 2;Failures type 3;Failures type 4;Available %;Energy Value;Production Losses P;Production Losses R;Production Losses U;Vessel costs;Repair costs;Technician costs
0_0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;0;0;0;6;0;0;0;27;9;0;0;0;94,034722;172;0;79980;215516;157500;3000;13334
1_0;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;22;15;0;1;0;0;0;0;0;0;22;9;0;1;0;96,222222;162;0;176256;0;442500;88500;26668
2_0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;24;12;0;0;0;0;0;0;0;1;24;12;0;0;1;96,559028;152;0;91200;59432;105000;12000;20001
3_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;25;7;1;0;0;0;0;0;0;1;25;7;1;0;0;95,593750;142;0;77958;102240;52500;25500;20001
4_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;19;8;0;0;0;0;0;0;0;1;19;8;0;0;0;95,954861;132;0;58740;95040;52500;8000;20001
5_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;25;13;0;0;1;0;0;0;0;1;25;13;0;0;1;90,114583;122;0;259494;87840;52500;347500;26668
6_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;24;8;1;0;0;0;0;0;0;1;24;8;1;0;0;95,576389;112;0;62048;80640;52500;26500;20001
7_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;27;9;0;0;0;0;0;0;0;3;27;9;0;0;2;92,708333;122;0;71370;184830;52500;9000;20001
8_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;24;6;1;0;0;0;0;0;1;3;24;6;1;1;0;88,552083;132;0;67848;367356;52500;24500;20001
9_0;3;0;0;7;11;0;0;0;0;0;0;0;0;0;0;0;31;2;0;0;0;1;7;1;1;3;32;9;1;0;0;72,625000;142;93720;71710;954098;157500;205500;46669
10_0;3;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;25;11;1;0;0;0;0;3;2;4;24;4;3;1;1;79,156250;152;45600;81016;785840;157500;122000;26668
11_0;3;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;27;7;0;2;0;2;0;4;0;4;29;7;1;0;0;76,781250;162;19440;96714;967140;442500;191000;20001
12_0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;29;2;0;0;0;0;7;4;0;4;27;9;0;0;0;70,309028;172;0;77572;1.3932e+06;157500;2000;13334
13_0;3;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;4;17;4;0;4;26;10;0;0;0;43,131944;162;29160;53460;2.57062e+06;157500;55500;20001
14_0;3;0;1;7;7;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;4;7;30;4;0;0;24;13;0;0;0;9,350694;152;63840;79496;3.82493e+06;4657500;1.4675e+06;46669
15_0;3;0;0;7;12;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;14;44;4;0;1;23;14;0;0;1;-31,475694;142;102240;34080;5.24051e+06;157500;222000;46669
16_0;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;42;55;5;0;0;0;0;0;1;1;28;11;1;1;0;92,347222;132;0;152592;138336;157500;147500;33335
17_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;29;12;0;1;1;0;0;0;0;0;29;12;0;0;0;97,385417;122;0;91866;0;52500;420000;26668
