Month_Scenario;Vessels type 0;Vessels type 1;Vessels type 2;Vessels type 3;Planned round  0;Planned round  1;Planned round  2;Planned round  3;Planned round  4;Planned round  5;Planned round  6;Planned round  7;Planned round  8;Planned round  9;Planned round  10;Planned round  11;Repairs type 0;Repairs type 1;Repairs type 2;Repairs type 3;Repairs type 4;Unhandled type 0;Unhandled type 1;Unhandled type 2;Unhandled type 3;Unhandled type 4;Failures type 0;Failures type 1;Failures type 2;Failures type 3;Failures type 4;Available %;Energy Value;Production Losses P;Production Losses R;Production Losses U;Vessel costs;Repair costs;Technician costs
0_0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;11;8;0;0;0;0;0;2;0;0;11;8;2;0;0;90,083333;172;0;55900;189716;157500;8000;20001
1_0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;13;3;3;0;0;0;0;0;0;0;13;3;1;0;0;97,687500;162;0;53946;0;105000;58500;20001
2_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;13;10;1;0;0;0;0;0;0;0;13;10;1;0;0;97,020833;152;0;65208;0;52500;28500;20001
3_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;7;1;0;0;0;0;0;0;1;9;7;1;0;1;97,534722;142;0;43878;6532;52500;25500;20001
4_0;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;9;7;1;0;0;0;0;0;0;1;9;7;1;0;0;92,854167;132;0;40788;95040;337500;25500;26668
5_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;12;7;0;0;1;0;0;0;0;0;12;7;0;0;0;97,416667;122;0;45384;0;52500;341500;26668
6_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;27;10;1;0;0;0;0;0;0;1;27;10;1;0;1;95,437500;112;0;71568;75600;52500;28500;20001
7_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;27;12;1;0;0;0;0;0;0;1;27;12;1;0;0;95,142361;122;0;82838;87840;52500;30500;20001
8_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;21;6;0;0;0;0;0;0;0;1;21;6;0;0;0;95,989583;132;0;57420;95040;52500;6000;20001
9_0;3;0;0;6;9;0;0;0;0;0;0;0;0;0;0;0;29;9;0;0;0;0;0;0;0;1;29;9;0;0;0;93,489583;142;76680;87330;102240;157500;175500;40002
