Month_Scenario;Vessels type 0;Vessels type 1;Vessels type 2;Vessels type 3;Planned round  0;Planned round  1;Planned round  2;Planned round  3;Planned round  4;Planned round  5;Planned round  6;Planned round  7;Planned round  8;Planned round  9;Planned round  10;Planned round  11;Repairs type 0;Repairs type 1;Repairs type 2;Repairs type 3;Repairs type 4;Unhandled type 0;Unhandled type 1;Unhandled type 2;Unhandled type 3;Unhandled type 4;Failures type 0;Failures type 1;Failures type 2;Failures type 3;Failures type 4;Available %;Energy Value;Production Losses P;Production Losses R;Production Losses U;Vessel costs;Repair costs;Technician costs
0_0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;97,916667172;0;2580;0;0;0;6667
1_0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100,000000162;0;0;0;0;0;6667
2_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;3;1;0;0;0;96,990741152;0;9880;0;52500;1000;13334
3_0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;3;2;0;0;0;97,048611142;0;12070;0;0;2000;6667
4_0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;5;2;0;0;0;97,337963132;0;15180;0;0;2000;6667
5_0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0;0;0;0;3;4;0;0;0;97,829861122;0;15250;0;0;4000;13334
6_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;7;0;0;0;0;98,541667112;0;11760;0;52500;0;13334
7_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;8;1;0;0;0;98,379630122;0;17080;0;52500;1000;13334
8_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;0;0;0;0;0;0;0;9;5;1;0;0;97,509259132;0;35508;0;52500;23500;13334
9_0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;14;2;1;0;0;0;0;0;1;0;14;2;1;1;0;94,683642142;8520;40328;48990;52500;20500;13334
10_0;1;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;14;5;1;1;0;0;0;0;0;0;14;5;1;0;0;97,156085152;9120;56240;0;337500;97000;20001
11_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;13;6;1;0;0;0;0;0;0;0;13;6;1;0;0;97,980324162;0;56538;0;52500;24500;13334
12_0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;19;6;0;0;0;0;0;0;0;0;19;6;0;0;0;97,395833172;20640;69660;0;52500;6000;13334
13_0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;23;7;0;0;0;0;0;0;0;0;23;7;0;0;0;97,374132162;19440;78570;0;52500;7000;13334
14_0;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;19;9;0;0;0;0;0;0;0;0;19;9;0;0;0;97,743056152;18240;70680;0;52500;9000;20001
15_0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;25;14;0;0;0;0;0;0;0;1;25;14;0;0;1;95,975694142;0;93010;71568;52500;14000;6667
16_0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;26;13;0;0;0;0;0;0;0;1;26;13;0;0;0;95,586420132;7920;85800;95040;52500;13000;20001
17_0;1;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;27;11;1;0;0;0;0;0;0;1;27;11;1;0;0;95,669444122;21960;80398;87840;337500;29500;20001
18_0;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;31;6;2;0;0;0;0;0;0;1;31;6;2;0;0;96,229798112;13440;73136;80640;105000;43000;20001
19_0;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;41;20;2;0;0;0;0;0;0;1;41;20;2;0;0;95,826389122;0;132126;87840;337500;57000;20001
20_0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;37;15;3;0;0;0;0;0;0;2;37;15;3;0;1;94,794872132;7920;126324;187308;52500;70500;20001
21_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;43;24;2;0;0;0;0;0;0;2;43;24;2;0;0;94,775794142;0;169406;204480;52500;61000;20001
22_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;58;29;0;0;0;0;1;0;0;2;58;30;0;0;0;94,500000152;0;220400;231040;52500;29000;20001
23_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;50;19;0;0;0;0;0;0;0;2;50;18;0;0;0;95,559028162;0;181116;233280;52500;19000;20001
0_1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;97,916667172;0;2580;0;0;0;6667
1_1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;98,958333162;0;2430;0;0;0;6667
2_1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;98,611111152;0;4560;0;52500;0;13334
3_1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;3;1;0;0;0;97,743056142;0;9230;0;0;1000;6667
