Month_Scenario;Vessels type 0;Vessels type 1;Vessels type 2;Vessels type 3;Planned round  0;Planned round  1;Planned round  2;Planned round  3;Planned round  4;Planned round  5;Planned round  6;Planned round  7;Planned round  8;Planned round  9;Planned round  10;Planned round  11;Repairs type 0;Repairs type 1;Repairs type 2;Repairs type 3;Repairs type 4;Unhandled type 0;Unhandled type 1;Unhandled type 2;Unhandled type 3;Unhandled type 4;Failures type 0;Failures type 1;Failures type 2;Failures type 3;Failures type 4;Available %;Energy Value;Production Losses P;Production Losses R;Production Losses U;Vessel costs;Repair costs;Technician costs
0_0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;97,916667;172;0;7740;0;0;0;20001
1_0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;2;2;0;0;0;98,379630;162;0;11340;0;52500;2000;13334
2_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;6;2;1;0;0;97,469136;152;0;24928;0;52500;20500;20001
3_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;10;7;1;0;0;0;0;0;0;0;10;7;1;0;0;96,250000;142;0;46008;0;52500;25500;20001
4_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;3;1;1;0;0;0;0;0;0;9;3;1;1;0;92,972222;132;0;100188;0;52500;95000;33335
5_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;10;7;1;0;0;0;0;0;0;0;10;7;1;0;0;97,500000;122;0;39528;0;52500;25500;20001
6_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;15;4;0;0;0;0;0;0;0;0;15;4;0;0;0;97,982804;112;0;34160;0;52500;4000;33335
7_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;14;8;1;1;0;0;0;0;0;0;14;8;1;1;0;94,594907;122;0;113948;0;52500;100000;26668
8_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;20;5;0;0;0;0;0;0;0;0;20;5;0;0;0;97,942387;132;0;52800;0;52500;5000;20001
9_0;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;16;7;2;0;0;0;0;0;0;0;16;7;2;0;0;97,092593;142;25560;63616;0;52500;99500;33335
10_0;1;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;21;5;1;0;0;0;0;0;0;0;21;5;1;0;0;97,857744;152;9120;68248;0;52500;42000;33335
11_0;2;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0;25;12;2;0;1;0;0;0;0;0;25;12;2;0;1;90,451389;162;48600;352350;0;105000;476000;33335
12_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;25;14;1;0;1;0;0;0;0;0;25;14;1;0;1;92,232906;172;0;375132;0;52500;367000;33335
13_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;27;10;1;0;0;0;0;0;0;0;27;10;1;0;0;97,886905;162;0;103518;0;52500;28500;33335
14_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;24;16;0;0;0;0;0;0;0;0;24;16;0;0;0;97,901235;152;0;103360;0;52500;16000;33335
15_0;2;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;31;15;0;0;0;0;0;0;0;0;31;15;0;0;0;97,092014;142;34080;108630;0;105000;89000;33335
16_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;30;14;0;0;0;0;0;0;0;0;30;14;0;0;0;98,011983;132;0;96360;0;52500;14000;33335
17_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;41;11;2;0;0;0;0;0;0;0;41;11;2;0;0;97,677469;122;0;110166;0;52500;48000;33335
18_0;3;0;0;8;11;0;0;0;0;0;0;0;0;0;0;0;36;15;0;0;1;0;0;0;0;0;36;15;0;0;1;92,709552;112;73920;261184;0;157500;553000;53336
19_0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;39;12;2;0;0;0;0;0;0;0;39;12;2;0;0;97,932870;122;0;108946;0;52500;49000;33335
20_0;2;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;46;12;1;0;0;0;0;0;0;0;46;12;1;0;0;97,477954;132;23760;127248;0;105000;86000;33335
21_0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;44;10;2;0;0;0;0;0;0;0;44;10;2;0;0;98,047138;142;0;131776;0;52500;47000;20001
22_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;47;18;0;1;0;0;0;0;0;0;47;18;0;1;0;96,789452;152;0;242440;0;52500;91500;26668
23_0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;39;19;1;0;0;0;0;0;0;0;39;19;1;0;0;98,265625;162;0;161838;0;52500;37500;26668
0_1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;97,685185;172;0;8600;0;0;1000;20001
1_1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;98,958333;162;0;7290;0;52500;0;13334
2_1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;7;2;0;0;0;97,762346;152;0;22040;0;52500;2000;20001
3_1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;3;1;0;0;0;0;0;0;0;9;3;1;0;0;97,349537;142;0;32518;0;52500;21500;20001
4_1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;9;4;1;0;0;0;0;0;0;0;9;4;1;0;0;97,694444;132;0;32868;0;52500;22500;33335
5_1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;14;5;0;0;0;0;0;0;0;0;14;5;0;0;0;97,608025;122;0;37820;0;52500;5000;20001
